TIME,DISP,TEMP
22040,0.444843,17.5204
22045,0.399665,17.5454
22050,0.300795,17.5439
22055,0.387535,17.5673
22060,0.264059,17.5722
22065,0.233507,17.5722
22070,0.334328,17.5665
22075,0.333422,17.5992
22080,0.283609,17.6994
22085,0.202869,17.7431
22090,0.133715,17.8678
22095,0.013646,17.9195
22100,0.216572,17.9301
22105,0.166608,18.0216
22110,0.19253,18.0306
22115,-0.077813,18.0466
22120,-0.094243,18.088
22125,-0.042442,18.072
22130,-0.100472,18.0807
22135,0.047902,18.0712
22140,0.015752,18.1001
22145,0.090711,18.0892
22150,0.0226,18.0456
22155,-0.168762,18.0843
22160,-0.172378,18.1659
22165,-0.072729,18.2079
22170,-0.205561,18.2179
22175,-0.238088,18.252
22180,-0.159203,18.277
22185,-0.387135,18.2965
22190,-0.073889,18.3267
22195,-0.600826,18.3701
22200,-0.226325,18.4599
22205,-0.350601,18.5048
22210,-0.314216,18.4305
22215,-0.134062,18.3474
22220,-0.395082,18.3435
22225,-0.337864,18.3418
22230,-0.358218,18.2947
22235,-0.101885,18.2514
22240,-0.089123,18.2019
22245,-0.380443,18.1556
22250,-0.098672,18.1654
22255,-0.037051,18.1296
22260,0.002245,18.1037
22265,0.012886,18.1177
22270,0.062572,18.1323
22275,0.013512,18.1236
22280,-0.118687,18.0503
22285,-0.0054,18.0402
22290,-0.073196,18.044
22295,-0.116093,18.0218
22300,-0.318785,18.0032
22305,-0.089904,18.062
22310,-0.062717,18.1216
22315,-0.114415,18.1812
22320,-0.037631,18.18
22325,-0.018833,18.1963
22330,0.001689,18.0799
22335,-0.104431,18.0663
22340,-0.002863,18.0598
22345,0.03521,18.0368
22350,-0.013405,18.0307
22355,0.058046,18.0276
22360,-0.081621,18.0131
22365,0.013947,18.0683
22370,0.073937,18.1022
22375,-0.045655,18.0947
22380,-0.03653,18.0772
22385,-0.023702,18.0976
22390,0.036849,18.0678
22395,-0.153828,18.0721
22400,-0.03196,18.0711
22405,-0.107534,17.9602
22410,0.003974,17.9893
22415,0.056144,17.9763
22420,-0.075629,17.963
22425,0.101478,17.9095
22430,-0.065722,17.9122
22435,0.03572,17.9772
22440,0.08979,17.9396
22445,0.068859,17.9398
22450,-0.016813,17.8941
22455,-0.073662,17.8896
22460,0.016893,17.8445
22465,-0.017279,17.8572
22470,0.023078,17.8176
22475,0.045274,17.7954
22480,0.175721,17.8234
22485,0.064184,17.7433
22490,0.259387,17.6875
22495,0.213056,17.631
22500,0.220956,17.5995
22505,0.171403,17.5586
22510,0.258763,17.5614
22515,0.311035,17.5144
22520,0.248618,17.5006
22525,0.362178,17.4668
22530,0.351413,17.4526
22535,0.420972,17.3705
22540,0.348374,17.3486
22545,0.403266,17.3375
22550,0.421119,17.3124
22555,0.480708,17.3065
22560,0.386753,17.3062
22565,0.461032,17.2757
22570,0.499888,17.2387
22575,0.51534,17.2106
22580,0.541076,17.0894
22585,0.55698,17.0763
22590,0.519345,17.0195
22595,0.517438,17.0396
22600,0.506372,17.0093
22605,0.55298,16.9954
22610,0.566977,16.9908
22615,0.613386,16.9598
22620,0.539687,16.9173
22625,0.637514,16.9044
22630,0.609537,16.9011
22635,0.633005,16.8466
22640,0.624313,16.8231
22645,0.643922,16.819
22650,0.660624,16.7761
22655,0.665605,16.7765
22660,0.64938,16.7525
22665,0.617945,16.7477
22670,0.674955,16.744
22675,0.67277,16.7273
22680,0.653696,16.7068
22685,0.665318,16.6871
22690,0.666131,16.6645
22695,0.710061,16.6497
22700,0.738114,16.6324
22705,0.686767,16.599
22710,0.689101,16.6033
22715,0.705401,16.5692
22720,0.73735,16.5729
22725,0.70816,16.5694
22730,0.736684,16.5694
22735,0.737494,16.5738
22740,0.731397,16.5735
22745,0.730448,16.5597
22750,0.699583,16.5606
22755,0.775586,16.562
22760,0.74343,16.5486
22765,0.771404,16.5465
22770,0.759708,16.5565
22775,0.744153,16.5493
22780,0.729826,16.5597
22785,0.711172,16.5456
22790,0.792939,16.5483
22795,0.80956,16.5445
22800,0.789139,16.5374
22805,0.799209,16.5329
22810,0.814543,16.5318
22815,0.806473,16.5324
22820,0.743397,16.5247
22825,0.819052,16.5218
22830,0.821708,16.515
22835,0.823419,16.5059
22840,0.815302,16.5016
22845,0.821628,16.4843
22850,0.8052,16.4856
22855,0.816029,16.4793
22860,0.828036,16.4655
22865,0.8194,16.4682
22870,0.83444,16.4671
22875,0.830122,16.466
22880,0.830596,16.4624
22885,0.817881,16.4653
22890,0.839609,16.4651
22895,0.837474,16.4675
22900,0.840746,16.4673
22905,0.839846,16.4709
22910,0.838612,16.4714
22915,0.813133,16.4757
22920,0.840842,16.47
22925,0.837952,16.4732
22930,0.838426,16.4707
22935,0.811183,16.4644
22940,0.838708,16.4565
22945,0.834583,16.4484
22950,0.841222,16.4348
22955,0.846391,16.435
22960,0.846438,16.4233
22965,0.849803,16.4188
22970,0.842596,16.4127
22975,0.85042,16.4156
22980,0.851131,16.4123
22985,0.839656,16.4156
22990,0.833537,16.4163
22995,0.854688,16.4143
23000,0.847434,16.4095
23005,0.855825,16.4037
23010,0.846152,16.3967
23015,0.849946,16.3983
23020,0.852175,16.3954
23025,0.86322,16.3929
23030,0.863454,16.3877
23035,0.864876,16.3889
23040,0.86265,16.3812
23045,0.866062,16.3724
23050,0.866818,16.378
23055,0.864736,16.3733
23060,0.868098,16.3573
23065,0.870847,16.3403
23070,0.860138,16.3329
23075,0.858716,16.3383
23080,0.873072,16.3439
23085,0.878569,16.3451
23090,0.878899,16.3491
23095,0.879515,16.3468
23100,0.883986,16.338
23105,0.883655,16.3367
23110,0.864513,16.3358
23115,0.883038,16.3329
23120,0.882802,16.3288
23125,0.881428,16.3327
23130,0.883699,16.3297
23135,0.885169,16.3313
23140,0.884458,16.3329
23145,0.886681,16.3327
23150,0.886449,16.3327
23155,0.886494,16.3351
23160,0.883701,16.3346
23165,0.886731,16.3344
23170,0.887442,16.3333
23175,0.884569,16.3462
23180,0.884995,16.346
23185,0.860122,16.3442
23190,0.877275,16.3489
23195,0.869836,16.3567
23200,0.880873,16.3641
23205,0.878646,16.374
23210,0.878789,16.3839
23215,0.877368,16.3929
23220,0.874289,16.4038
23225,0.858226,16.4207
23230,0.870831,16.4328
23235,0.86396,16.4452
23240,0.863391,16.4541
23245,0.852208,16.4611
23250,0.83632,16.4773
23255,0.815346,16.4968
23260,0.841916,16.5199
23265,0.840352,16.5466
23270,0.833191,16.5825
23275,0.823179,16.5977
23280,0.82427,16.6009
23285,0.821043,16.5959
23290,0.813639,16.6045
23295,0.751572,16.6332
23300,0.784096,16.658
23305,0.784382,16.729
23310,0.712623,16.8007
23315,0.757141,16.8278
23320,0.758282,16.8513
23325,0.713437,16.8768
23330,0.732395,16.896
23335,0.713631,16.9241
23340,0.690855,16.9414
23345,0.678666,16.9791
23350,0.571248,17.0157
23355,0.644739,17.0751
23360,0.634106,17.1368
23365,0.586105,17.1876
23370,0.546782,17.2492
23375,0.516999,17.3013
23380,0.516759,17.3739
23385,0.547882,17.4381
23390,0.51223,17.4734
23395,0.321246,17.5364
23400,0.460872,17.6073
23405,0.329827,17.7115
23410,0.358877,17.7676
23415,0.183755,17.8253
23420,0.29359,17.886
23425,0.233238,17.9581
23430,0.166239,18.0316
23435,0.12089,18.0737
23440,0.117925,18.1222
23445,0.122448,18.2149
23450,-0.190043,18.2691
23455,-0.166919,18.3925
23460,-0.030153,18.4235
23465,-0.044903,18.5047
23470,-0.138582,18.5785
23475,-0.205504,18.5777
23480,-0.126653,18.6165
23485,-0.256111,18.6662
23490,-0.169471,18.7128
23495,-0.231194,18.7563
23500,-0.307596,18.7633
23505,-0.497321,18.7651
23510,-0.338352,18.8297
23515,-0.468356,18.9536
23520,-0.339423,19.0201
23525,-0.747065,19.0814
23530,-0.614463,19.1285
23535,-0.648973,19.1969
23540,-0.779773,19.2425
23545,-0.793168,19.3743
23550,-0.875495,19.4619
23555,-0.980305,19.5558
23560,-0.974017,19.6768
23565,-1.29718,19.8586
23570,-1.43678,19.9913
23575,-1.24652,20.0219
23580,-1.276,20.0558
23585,-1.17654,20.1016
23590,-1.28662,20.2132
23595,-1.51153,20.3231
23600,-1.52559,20.4174
23605,-1.72819,20.5212
23610,-1.48874,20.5555
23615,-1.57691,20.6446
23620,-1.78434,20.7034
23625,-1.5147,20.7396
23630,-1.65679,20.7877
23635,-1.71061,20.8295
23640,-1.67295,20.8606
23645,-1.77307,20.8781
23650,-1.65672,20.9074
23655,-1.56993,20.9567
23660,-1.83684,20.9685
23665,-1.72363,20.9891
23670,-1.66968,21.0136
23675,-1.78274,21.0199
23680,-1.84963,21.1937
23685,-1.75961,21.3242
23690,-1.94351,21.3586
23695,-1.89695,21.4285
23700,-2.08196,21.5089
23705,-2.05881,21.5738
23710,-2.02262,21.6923
23715,-2.17142,21.7782
23720,-2.19037,21.8085
23725,-2.34779,21.9934
23730,-2.31861,22.0287
23735,-2.43568,22.1092
23740,-2.25814,22.2595
23745,-2.53099,22.3549
23750,-2.41303,22.162
23755,-2.62402,22.1101
23760,-2.39754,22.4345
23765,-2.52646,22.3942
23770,-2.53088,22.3397
23775,-2.80259,22.4079
23780,-2.57438,22.3397
23785,-2.44369,22.245
23790,-2.41833,22.0698
23795,-2.35096,21.9545
23800,-2.37448,21.8962
23805,-2.47303,21.7275
23810,-2.38597,21.6133
23815,-2.17455,21.552
23820,-2.22303,21.4594
23825,-2.12675,21.4592
23830,-2.17234,21.3776
23835,-2.17648,21.3818
23840,-2.09202,21.3818
23845,-2.28351,21.3287
23850,-2.06768,21.2989
23855,-2.18233,21.3326
23860,-2.02719,21.3773
23865,-1.99278,21.4048
23870,-1.9721,21.388
23875,-2.03863,21.3779
23880,-2.05884,21.439
23885,-2.09799,21.4586
23890,-2.04811,21.4342
23895,-2.08664,21.4112
23900,-2.09524,21.4485
23905,-2.15447,21.4673
23910,-2.09053,21.3776
23915,-2.07007,21.3502
23920,-2.05922,21.3337
23925,-2.08621,21.2507
23930,-1.87449,21.1459
23935,-1.89093,21.0812
23940,-1.82281,21.006
23945,-1.81344,21.0096
23950,-1.83282,20.9975
23955,-1.66203,20.9851
23960,-1.72937,20.953
23965,-1.65405,20.9596
23970,-1.73428,20.9062
23975,-1.61749,20.8972
23980,-1.58035,20.8685
23985,-1.59651,20.8999
23990,-1.62161,20.9029
23995,-1.58842,20.9201
24000,-1.47286,20.8832
24005,-1.469,20.8648
24010,-1.45526,20.847
24015,-1.43154,20.8666
24020,-1.42007,20.8077
24025,-1.39,20.7908
24030,-1.31372,20.6987
24035,-1.26163,20.6633
24040,-1.27285,20.613
24045,-1.16443,20.5629
24050,-1.14703,20.4508
24055,-1.10834,20.3619
24060,-1.0502,20.2507
24065,-1.06198,20.1604
24070,-0.971017,20.0865
24075,-0.849768,19.9601
24080,-0.828752,19.922
24085,-0.786358,19.8357
24090,-0.913703,19.7121
24095,-0.642244,19.6176
24100,-0.58996,19.5685
24105,-0.609374,19.5548
24110,-0.473167,19.3863
24115,-0.435307,19.3546
24120,-0.440339,19.2966
24125,-0.429464,19.1703
24130,-0.383691,19.1113
24135,-0.267286,19.01
24140,-0.246977,18.8743
24145,-0.154614,18.7806
24150,-0.090385,18.6441
24155,-0.057363,18.5023
24160,-0.056162,18.5236
24165,0.006638,18.4316
24170,0.039165,18.4042
24175,0.058762,18.3242
24180,0.04397,18.2713
24185,0.111315,18.1889
24190,0.129036,18.1507
24195,0.143865,18.009
24200,0.242394,17.8948
24205,0.255353,17.8114
24210,0.270167,17.7237
24215,0.279386,17.7593
24220,0.317733,17.7254
24225,0.338064,17.6327
24230,0.349806,17.5689
24235,0.372903,17.5271
24240,0.401442,17.4493
24245,0.390675,17.366
24250,0.42813,17.3133
24255,0.449397,17.322
24260,0.466443,17.3042
24265,0.479094,17.2474
24270,0.497125,17.2053
24275,0.517957,17.1897
24280,0.533872,17.0697
24285,0.543301,17.0083
24290,0.548054,16.9599
24295,0.54724,16.9318
24300,0.56966,16.9403
24305,0.569278,16.9604
24310,0.576887,16.947
24315,0.610403,16.9193
24320,0.617102,16.8698
24325,0.628689,16.8004
24330,0.637754,16.774
24335,0.65256,16.7194
24340,0.659674,16.6648
24345,0.670939,16.6261
24350,0.676661,16.6473
24355,0.68796,16.6354
24360,0.695346,16.5666
24365,0.711064,16.5244
24370,0.719445,16.5047
24375,0.729298,16.5276
24380,0.74251,16.5069
24385,0.752356,16.5006
24390,0.759726,16.4766
24395,0.764716,16.4753
24400,0.767284,16.4498
24405,0.771039,16.4033
24410,0.777309,16.3452
24415,0.781445,16.3423
24420,0.785624,16.2882
24425,0.785531,16.2691
24430,0.802973,16.2666
24435,0.803541,16.2735
24440,0.804302,16.2868
24445,0.807435,16.2628
24450,0.807626,16.2571
24455,0.808575,16.2679
24460,0.809713,16.2594
24465,0.811801,16.2401
24470,0.815029,16.2013
24475,0.817638,16.152
24480,0.823096,16.1404
24485,0.832298,16.1042
24490,0.835381,16.0768
24495,0.843823,16.0583
24500,0.847662,16.0283
24505,0.850695,16.006
24510,0.856334,15.9949
24515,0.863122,15.944
24520,0.871415,15.934
24525,0.877758,15.9196
24530,0.879465,15.9077
24535,0.882495,15.8608
24540,0.885194,15.8066
24545,0.895843,15.7319
24550,0.899061,15.6918
24555,0.911458,15.6505
24560,0.922147,15.6241
24565,0.925974,15.6136
24570,0.918648,15.5846
24575,0.934673,15.5672
24580,0.942849,15.5735
24585,0.945686,15.5359
24590,0.949557,15.4879
24595,0.955366,15.4784
24600,0.943981,15.4853
24605,0.964104,15.4753
24610,0.962592,15.466
24615,0.968493,15.3912
24620,0.973213,15.3018
24625,0.973778,15.2708
24630,0.982981,15.2526
24635,0.98619,15.2496
24640,0.987182,15.2301
24645,0.986283,15.2271
24650,0.967164,15.2487
24655,0.972598,15.2801
24660,0.980858,15.2487
24665,0.967224,15.2211
24670,0.974732,15.2472
24675,0.971191,15.2427
24680,0.975674,15.2764
24685,0.978083,15.2835
24690,0.890627,15.2648
24695,0.962694,15.2286
24700,0.936707,15.2462
24705,0.957449,15.2404
24710,0.882965,15.2794
24715,0.923238,15.3222
24720,0.923378,15.3263
24725,0.882399,15.3663
24730,0.843967,15.2958
24735,0.898637,15.3007
24740,0.898874,15.328
24745,0.83553,15.3957
24750,0.842971,15.439
24755,0.834902,15.4664
24760,0.738023,15.5022
24765,0.820258,15.5828
24770,0.740455,15.608
24775,0.805024,15.6733
24780,0.799612,15.7575
24785,0.607472,15.8054
24790,0.641338,15.8444
24795,0.706094,15.8742
24800,0.585646,15.9918
24805,0.614028,16.1329
24810,0.600581,16.317
24815,0.592825,16.5279
24820,0.503496,16.7695
24825,0.377591,17.0035
24830,0.282878,17.2816
24835,0.342265,17.5184
24840,0.250369,17.7285
24845,0.083884,18.0373
24850,0.10829,18.1942
24855,-0.000323,18.4612
24860,-0.145237,18.6665
24865,-0.226828,18.7868
24870,-0.549387,18.9476
24875,-0.589513,19.1188
24880,-0.58527,19.2465
24885,-0.711051,19.3621
24890,-0.731362,19.5209
24895,-0.826214,19.6158
24900,-0.994709,19.7548
24905,-1.06008,19.7986
24910,-1.16756,19.9699
24915,-1.32191,20.1277
24920,-1.46488,20.3547
24925,-1.66232,20.4588
24930,-1.58307,20.6754
24935,-1.77471,20.874
24940,-1.8334,21.0963
24945,-2.04993,21.2102
24950,-2.20712,21.4071
24955,-2.21195,21.5676
24960,-2.40128,21.8183
24965,-2.31091,21.9234
24970,-2.48501,22.1196
24975,-2.60078,22.181
24980,-2.65681,22.306
24985,-2.87636,22.4859
24990,-2.7782,22.5625
24995,-2.82858,22.6553
25000,-3.11077,22.855
25005,-3.11418,23.0061
25010,-3.25817,23.1579
25015,-3.496,23.2879
25020,-3.34292,23.3303
25025,-3.35856,23.3062
25030,-3.48835,23.393
25035,-3.49529,23.4873
25040,-3.67035,23.5597
25045,-3.55186,23.5984
25050,-3.55288,23.7508
25055,-3.67654,23.832
25060,-3.69883,23.9627
25065,-3.84533,24.0773
25070,-3.86063,24.196
25075,-4.02678,24.2994
25080,-3.91789,24.2851
25085,-4.11415,24.3622
25090,-3.87403,24.3966
25095,-3.83974,24.4512
25100,-3.75487,24.5433
25105,-4.00663,24.5049
25110,-3.81005,24.5328
25115,-3.76312,24.5866
25120,-3.86079,24.7181
25125,-3.76568,24.7229
25130,-3.87597,24.8379
25135,-3.96517,24.8811
25140,-3.98862,25.0036
25145,-4.0054,25.1396
25150,-3.91505,25.1053
25155,-3.85653,25.0918
25160,-4.01253,25.1919
25165,-4.08123,25.314
25170,-4.059,25.4507
25175,-4.12209,25.5768
25180,-4.23522,25.728
25185,-4.39742,25.7942
25190,-4.51728,25.8836
25195,-4.4235,26.1472
25200,-4.43118,26.4045
25205,-4.63016,26.7094
25210,-4.83813,26.6253
25215,-4.71769,26.5709
25220,-4.69754,26.5503
25225,-4.72764,26.5826
25230,-4.84464,26.6419
25235,-4.7936,26.7175
25240,-4.84891,26.7705
25245,-4.90957,26.7172
25250,-4.86584,26.5978
25255,-4.82099,26.5649
25260,-4.87411,26.5673
25265,-4.84872,26.5121
25270,-4.94951,26.5243
25275,-4.8888,26.5372
25280,-4.82158,26.585
25285,-4.92625,26.544
25290,-5.20605,26.5647
25295,-5.01432,26.572
25300,-4.97367,26.5377
25305,-5.21965,26.4972
25310,-5.25744,26.4876
25315,-5.14588,26.5387
25320,-5.2173,26.5548
25325,-5.35741,26.5622
25330,-5.29251,26.5874
25335,-5.11056,26.5744
25340,-5.13316,26.4947
25345,-5.30762,26.5122
25350,-5.22748,26.5049
25355,-5.15999,26.5308
25360,-5.09515,26.467
25365,-5.06263,26.4304
25370,-4.97084,26.4443
25375,-4.97339,26.4033
25380,-4.95158,26.414
25385,-5.00699,26.4224
25390,-4.9383,26.4029
25395,-4.84809,26.4373
25400,-4.82191,26.4304
25405,-4.90383,26.4719
25410,-4.77884,26.4767
25415,-4.69546,26.5399
25420,-4.8166,26.5036
25425,-4.57958,26.4725
25430,-4.74363,26.4604
25435,-4.59907,26.4544
25440,-4.5235,26.4363
25445,-4.44792,26.4367
25450,-4.59674,26.4123
25455,-4.45451,26.3623
25460,-4.35171,26.2924
25465,-4.28071,26.2644
25470,-4.3677,26.2475
25475,-4.18111,26.1985
25480,-4.19068,26.1576
25485,-4.08506,26.0969
25490,-4.01624,26.0428
25495,-3.99706,26.0411
25500,-3.95522,26.0213
25505,-3.89299,25.98
25510,-3.9098,25.875
25515,-3.80625,25.8655
25520,-3.78637,25.7954
25525,-3.65652,25.5461
25530,-3.62397,25.4878
25535,-3.66892,25.3443
25540,-3.56534,25.2157
25545,-3.55037,25.2699
25550,-3.48376,25.1876
25555,-3.42781,25.0609
25560,-3.40807,24.9216
25565,-3.30684,24.7887
25570,-3.27581,24.7521
25575,-3.19811,24.6778
25580,-3.17592,24.6282
25585,-3.0867,24.5761
25590,-3.03382,24.572
25595,-2.9971,24.4682
25600,-2.95995,24.331
25605,-2.94104,24.2867
25610,-2.94645,24.2581
25615,-2.88513,24.2344
25620,-2.87818,24.2032
25625,-2.7842,24.1795
25630,-2.80697,24.1625
25635,-2.70395,24.0701
25640,-2.68509,23.9934
25645,-2.63823,23.9307
25650,-2.61887,23.8244
25655,-2.60033,23.7279
25660,-2.53447,23.611
25665,-2.49634,23.5116
25670,-2.45051,23.4166
25675,-2.38542,23.3617
25680,-2.34727,23.2655
25685,-2.30411,23.1333
25690,-2.26831,23.0379
25695,-2.22427,22.93
25700,-2.18986,22.8566
25705,-2.15758,22.7411
25710,-2.09141,22.6559
25715,-2.04145,22.5602
25720,-2.01722,22.5062
25725,-1.97698,22.4737
25730,-1.95783,22.4167
25735,-1.9185,22.3323
25740,-1.89095,22.2824
25745,-1.86213,22.2097
25750,-1.82918,22.1327
25755,-1.78271,22.0529
25760,-1.76061,21.9789
25765,-1.72151,21.9287
25770,-1.68653,21.8783
25775,-1.64804,21.8189
25780,-1.62109,21.75
25785,-1.589,21.6713
25790,-1.5801,21.6063
25795,-1.50515,21.5293
25800,-1.4985,21.4596
25805,-1.45282,21.3902
25810,-1.42484,21.3446
25815,-1.39167,21.2477
25820,-1.36107,21.1684
25825,-1.31425,21.0651
25830,-1.29446,20.9985
25835,-1.27007,20.9032
25840,-1.23442,20.7974
25845,-1.19619,20.705
25850,-1.16329,20.6339
25855,-1.12266,20.5443
25860,-1.0618,20.4652
25865,-1.0376,20.394
25870,-1.00197,20.3276
25875,-0.985551,20.2798
25880,-0.950104,20.2227
25885,-0.93988,20.1775
25890,-0.908159,20.0816
25895,-0.876465,20.0032
25900,-0.851142,19.9506
25905,-0.806795,19.8996
25910,-0.775842,19.8284
25915,-0.752162,19.7709
25920,-0.736951,19.7191
25925,-0.707336,19.6454
25930,-0.657956,19.5874
25935,-0.636376,19.5203
25940,-0.616076,19.4513
25945,-0.597446,19.3941
25950,-0.584173,19.3442
25955,-0.561628,19.2921
25960,-0.517512,19.2282
25965,-0.486939,19.1523
25970,-0.46258,19.091
25975,-0.442835,19.0393
25980,-0.427697,18.9943
25985,-0.402593,18.9305
25990,-0.391626,18.8789
25995,-0.367181,18.8458
26000,-0.345104,18.8237
26005,-0.334476,18.7595
26010,-0.320807,18.7238
26015,-0.305787,18.6575
26020,-0.293484,18.6056
26025,-0.269623,18.5895
26030,-0.243941,18.521
26035,-0.226156,18.4965
26040,-0.211856,18.4711
26045,-0.19245,18.4248
26050,-0.172719,18.396
26055,-0.159411,18.3704
26060,-0.155796,18.3513
26065,-0.138305,18.3444
26070,-0.13315,18.3373
26075,-0.12896,18.3089
26080,-0.132139,18.2947
26085,-0.13291,18.3072
26090,-0.123761,18.3133
26095,-0.142833,18.3177
26100,-0.13633,18.3187
26105,-0.15247,18.3366
26110,-0.15117,18.3886
26115,-0.212053,18.3972
26120,-0.211278,18.4538
26125,-0.248117,18.4597
26130,-0.294186,18.5015
26135,-0.314868,18.5876
26140,-0.403412,18.6077
26145,-0.310506,18.6758
26150,-0.371749,18.7574
26155,-0.398339,18.8621
26160,-0.498275,18.96
26165,-0.574783,19.1014
26170,-0.69115,19.249
26175,-0.706017,19.3864
26180,-0.750952,19.5419
26185,-0.833995,19.6841
26190,-0.935628,19.7973
26195,-0.809579,19.8992
26200,-1.04462,20.0315
26205,-1.30859,20.1371
26210,-1.26591,20.2557
26215,-1.15415,20.3677
26220,-1.41737,20.4801
26225,-1.30643,20.6298
26230,-1.41421,20.7626
26235,-1.37009,20.9083
26240,-1.44571,21.0147
26245,-1.5472,21.3514
26250,-1.70748,21.6017
26255,-1.7559,21.8755
26260,-1.82543,22.0584
26265,-2.08248,22.2886
26270,-2.02012,22.4785
26275,-2.09186,22.7099
26280,-2.16893,22.8749
26285,-2.3777,23.0675
26290,-2.38853,23.2598
26295,-2.44091,23.3884
26300,-2.52483,23.5524
26305,-2.70971,23.7342
26310,-2.79661,23.8569
26315,-2.80022,23.9806
26320,-2.91974,24.1467
26325,-3.30861,24.2486
26330,-3.26959,24.406
26335,-3.50154,24.5082
26340,-3.32151,24.7277
26345,-3.40751,24.8718
26350,-3.65111,25.068
26355,-3.58489,25.2606
26360,-3.7035,25.4531
26365,-3.73067,25.6
26370,-3.89747,25.7412
26375,-4.04954,25.948
26380,-4.20283,26.1021
26385,-4.10816,26.2868
26390,-4.23255,26.4805
26395,-4.39074,26.6012
26400,-4.49433,26.8063
26405,-4.51949,26.9872
26410,-4.79792,27.1474
26415,-4.63003,27.3507
26420,-4.75251,27.4689
26425,-4.96691,27.5781
26430,-4.86991,27.7847
26435,-5.14183,27.9349
26440,-4.99511,28.1066
26445,-5.32156,28.2623
26450,-5.29243,28.45
26455,-5.36465,28.6047
26460,-5.46738,28.6629
26465,-5.61799,28.7625
26470,-5.57638,28.9694
26475,-5.65358,29.015
26480,-5.61029,29.113
26485,-5.62938,29.2773
26490,-5.86906,29.403
26495,-5.85917,29.5425
26500,-5.99566,29.7061
26505,-5.93026,29.7827
26510,-6.08415,29.8907
26515,-6.13957,29.8773
26520,-6.21638,29.9585
26525,-6.26212,30.1152
26530,-6.3365,30.1409
26535,-6.35068,30.1908
26540,-6.39733,30.3354
26545,-6.35419,30.3824
26550,-6.36822,30.3093
26555,-6.42983,30.3872
26560,-6.54948,30.3175
26565,-6.51181,30.2884
26570,-6.49874,30.3374
26575,-6.44221,30.3588
26580,-6.51615,30.3884
26585,-6.49403,30.3637
26590,-6.64793,30.5821
26595,-6.64597,30.5929
26600,-6.72257,30.658
26605,-6.73549,30.7529
26610,-6.75063,30.8783
26615,-6.77282,30.9942
26620,-6.82113,30.9591
26625,-6.89606,30.9449
26630,-6.82054,30.9394
26635,-6.90773,31.0357
26640,-6.81972,31.1383
26645,-6.82068,31.208
26650,-6.83091,31.3158
26655,-6.72938,31.2668
26660,-6.84179,31.2389
26665,-6.76786,31.0454
26670,-6.86013,30.9796
26675,-6.78815,31.068
26680,-6.97518,30.9495
26685,-6.75678,30.8874
26690,-6.76555,30.8482
26695,-7.0527,30.8456
26700,-6.99621,30.8874
26705,-6.93432,30.7876
26710,-6.89539,30.8153
26715,-6.82949,30.8461
26720,-7.98753,30.8337
26725,-7.24862,30.7572
26730,-7.07411,30.7769
26735,-7.07453,30.7849
26740,-7.35393,30.769
26745,-7.17314,30.7492
26750,-7.40892,30.6751
26755,-7.36871,30.7174
26760,-7.44207,30.7211
26765,-7.17557,30.5925
26770,-7.23226,30.555
26775,-6.80775,30.4269
26780,-7.05323,30.4087
26785,-6.75312,30.3332
26790,-6.91556,30.3114
26795,-6.71715,30.2314
26800,-6.58928,30.1802
26805,-6.67837,30.0713
26810,-6.3901,29.9864
26815,-6.35557,29.9326
26820,-6.256,29.9076
26825,-6.36909,29.8644
26830,-6.31984,29.8133
26835,-6.29109,29.749
26840,-6.17578,29.6966
26845,-6.09798,29.6598
26850,-6.06268,29.5631
26855,-6.07812,29.5246
26860,-6.09261,29.4584
26865,-5.97444,29.4211
26870,-5.97136,29.3731
26875,-5.84041,29.3036
26880,-5.68751,29.2587
26885,-5.68772,29.1934
26890,-5.6844,29.1417
26895,-5.72846,29.1014
26900,-5.50866,29.0276
26905,-5.49969,28.9168
26910,-5.57205,28.8214
26915,-5.47598,28.747
26920,-5.37678,28.6667
26925,-5.31667,28.5948
26930,-5.17338,28.5238
26935,-5.25775,28.4489
26940,-5.12654,28.3686
26945,-5.13336,28.2829
26950,-5.03191,28.2189
26955,-4.94733,28.0963
26960,-4.89353,28.0042
26965,-4.81585,27.9248
26970,-4.83063,27.8659
26975,-4.75319,27.8032
26980,-4.69752,27.7332
26985,-4.65113,27.6401
26990,-4.72971,27.5736
26995,-4.57306,27.5215
27000,-4.5538,27.4783
27005,-4.5326,27.3975
27010,-4.50912,27.3427
27015,-4.42599,27.305
27020,-4.3636,27.2259
27025,-4.34,27.1509
27030,-4.3071,27.0917
27035,-4.26546,27.0423
27040,-4.20912,26.9737
27045,-4.19173,26.9239
27050,-4.19271,26.8724
27055,-4.18648,26.8139
27060,-4.17563,26.751
27065,-4.10471,26.6504
27070,-4.08192,26.5876
27075,-4.11157,26.5261
27080,-4.15525,26.4678
27085,-4.12758,26.4299
27090,-3.95083,26.3768
27095,-3.91549,26.3244
27100,-3.87635,26.2564
27105,-3.84191,26.2023
27110,-3.82603,26.1391
27115,-3.78556,26.0924
27120,-3.73386,26.0241
27125,-3.71266,25.9678
27130,-3.70293,25.9148
27135,-3.63128,25.8407
27140,-3.6131,25.7954
27145,-3.58407,25.7458
27150,-3.54869,25.695
27155,-3.5213,25.6778
27160,-3.50796,25.6148
27165,-3.49692,25.5789
27170,-3.46414,25.5478
27175,-3.47267,25.5324
27180,-3.46388,25.4995
27185,-3.42861,25.4767
27190,-3.39291,25.457
27195,-3.39796,25.42
27200,-3.35451,25.3763
